id,ext:score,title,status,packaging,text-representation-language,text-representation-script,artist-credit-name,artist-credit-artist-id,artist-credit-artist-name,artist-credit-artist,sort-name,release-group-id,release-group-type,release-group-title,release-group-primary-type,date,country,release-event-list-date,release-event-list-area-id,release-event-list-area-name,release-event-list-area-sort-name,release-event-list-area-iso-3166-1-code-list,label-info-list-catalog-number,label-info-list-label-id,label-info-list-label-name,medium-list-format,medium-list-disc-list,medium-list-disc-count,medium-list-track-list,medium-list-track-count,medium-track-count,medium-count,tag-list,artist-credit-phrase,score,artist-credit-artist-sort-name,index,pitchfork-score,title_,genres,album-popularity,artist-popularity,followers,top-genre
2eaf686f-e5f0-4829-af42-361bce72bcb2,100.0,Mount Wittenberg Orca,Official,Jewel Case,eng,Latn,Dirty Projectors,71a94ed8-03cc-459a-bd35-a081ca88a402,Dirty Projectors,,,cc15b83c-3952-4d71-91f9-ad9ebb863685,EP,Mount Wittenberg Orca,EP,2011-10-31,GB,2011-10-31,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,GB,RUG418CD,bfe26801-a86f-49b9-8502-05ae80b02594,Domino,CD,[],1.0,[],7.0,7.0,1.0,[],Dirty Projectors + Björk,8.0,Dirty Projectors,38.0,7.7,Mount Wittenberg Orca,"['art pop', 'brooklyn indie', 'chamber pop', 'experimental pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'noise pop', 'stomp and holler']",34,54,193273,art pop
249d51e6-47b8-441d-96e4-aef470670bab,100.0,Maya Maya,Official,,ell,Grek,Χρήστος Δάντης,aa377397-c183-4298-a8be-45dd1f330140,Χρήστος Δάντης,,,1a6239fe-d8db-3e35-9f5d-913a321569fe,Album,Maya Maya,Album,,GR,,803db0ca-b6ed-3bbc-aeb8-f89efd0a2168,Greece,Greece,GR,,,,CD,[],0.0,[],17.0,17.0,1.0,[],Χρήστος Δάντης,5.0,"Dantis, Christos",39.0,0.0,Maya Maya,['turbo folk'],50,53,26437,turbo folk
dcc26355-4a6b-4644-a29e-6abf30bb4cbe,100.0,The Way Out,Official,,eng,Latn,The Books,1270af14-9c17-4400-8ebb-3f0ac40dcfb0,The Books,,,60bdccd3-1b8a-49bd-a8ca-e7ee262fe22f,Album,The Way Out,Album,2010-07-20,US,2010-07-20,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,TRR183CD,ce05124e-f6be-4f68-b73a-1dfda9e2b576,Temporary Residence Limited,CD,[],1.0,[],14.0,14.0,1.0,[],The Books,9.0,"Books, The",40.0,7.7,The Way Out,"['chamber pop', 'collage pop', 'experimental pop', 'experimental rock', 'folktronica', 'freak folk', 'lo-fi', 'noise pop']",43,47,55074,chamber pop
e935bf64-9785-4852-903c-8b7a44c2dfc8,100.0,Cerulean.,Official,None,eng,Latn,Titus G. Productions,a9f42f38-bc6f-4377-aa2e-a2a9558b1406,Titus G. Productions,,,16e4ac7f-77bb-4c52-9ec8-c61b700d2ddb,Single,Cerulean.,Single,2015-03-21,XW,2015-03-21,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,,,Digital Media,[],0.0,[],1.0,1.0,1.0,"[{'count': '1', 'name': '2015'}, {'count': '1', 'name': 'titus g. productions'}, {'count': '1', 'name': 'cerulean'}, {'count': '1', 'name': ""zhane' monique""}, {'count': '1', 'name': 'soundscapes'}, {'count': '1', 'name': 'hip-hop'}, {'count': '1', 'name': 'media'}, {'count': '1', 'name': 'r&b'}, {'count': '1', 'name': 'single'}, {'count': '1', 'name': 'alternative'}, {'count': '1', 'name': 'g4'}]",Titus G. Productions feat. Zhane’ Monique,8.0,Titus G. Productions,41.0,0.0,Cerulean.,['Unknown'],54,48,64,Unknown
5d3122f5-6a1a-4418-8ff7-0f5295ec2c8f,100.0,Paramatma,Official,,eng,Latn,Mono/Poly,c5e7d843-e05a-4738-818d-0884eeb76f60,Mono/Poly,,,7bb29656-99e5-4ab3-9625-806efcd12be8,Album,Paramatma,Album,2010-05-25,US,2010-05-25,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,TLR-1401,d31ad987-ff03-481a-956d-4bed6b85c225,Tasteful Licks,Digital Media,[],0.0,[],19.0,19.0,1.0,"[{'count': '1', 'name': 'ambient'}, {'count': '1', 'name': 'hip hop'}, {'count': '1', 'name': 'electronic'}]",Mono/Poly,6.0,Mono/Poly,42.0,0.0,Paramatma,"['abstract beats', 'vapor twitch', 'wonky']",15,39,20770,abstract beats
0c510411-5866-4612-a6ff-822d1665045f,100.0,Crazy for You,Official,None,eng,Latn,2Boys,58a066e9-fd8b-49c1-b269-a5b85df8701e,2Boys,,,6125d29c-274e-47ae-9726-ceca9dafd7f0,Single,Crazy for You,Single,2011-07-28,XW,2011-07-28,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,477b6c72-3360-4a60-b595-c2776beda750,Hitnation Music,Digital Media,[],0.0,[],1.0,1.0,1.0,[],2Boys,5.0,2Boys,43.0,0.0,Crazy for You,"['indie pop', 'indie rock', 'indie surf', 'indietronica', 'la indie', 'metropopolis', 'noise pop', 'nu gaze']",53,60,263958,indie pop
8310673e-054f-438a-96e7-91f295c55a72,100.0,Gemini Gemini,Official,Gatefold Cover,eng,Latn,Jennie Abrahamson,0e058e8d-702d-4879-9c5a-906daee7f75a,Jennie Abrahamson,,,0d757ead-d28f-40e8-b956-27c479629490,Album,Gemini Gemini,Album,2014,SE,2014,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,Sweden,SE,HSTS005,024ecbdc-002f-44b8-bfc7-2387976c563a,How Sweet The Sound,CD,[],1.0,[],10.0,10.0,1.0,[],Jennie Abrahamson,7.0,"Abrahamson, Jennie",44.0,0.0,Gemini Gemini,"['baroque', 'early music', 'italian baroque']",41,40,7020,baroque
f2b3fd43-970d-36b7-9fc9-6c98d5e3300e,100.0,Dark Night of the Soul,Official,Jewel Case,eng,Latn,Danger Mouse,4b356f05-bcc2-4544-925b-fd9a1bf708be,Danger Mouse,,,d3e84aab-2eac-3970-b411-23d0e072fcc6,Album,Dark Night of the Soul,Album,2010-07-13,US,2010-07-13,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,509996 48136 22,abea2d3e-eabf-4480-ab24-9382dd642c73,Capitol Records,CD,[],5.0,[],13.0,13.0,1.0,[],Danger Mouse and Sparklehorse,,Danger Mouse,45.0,7.4,Dark Night of the Soul,"['classify', 'focus', 'new age', 'new age piano']",55,53,29522,classify
2e77df9e-ddf3-4c8e-a9fe-305374aecf7b,100.0,The Suburbs,Promotion,,eng,Latn,Arcade Fire,52074ba6-e495-4ef3-9bb4-0703888a9f68,Arcade Fire,,,161863df-8451-4567-96c7-6ebd360c15f5,Single,The Suburbs,Single,2010,DE,2010,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,Germany,DE,Slang1006172P,82935ddb-a9d6-45a7-85e3-0b0add51fa1c,City Slang,CD,[],1.0,[],1.0,1.0,1.0,[],Arcade Fire,8.0,Arcade Fire,46.0,8.6,The Suburbs,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'chamber pop', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",70,73,1680704,alternative dance
562510d4-fbba-4b16-a4da-dd13ee124b97,100.0,Rohnert Park CD,Official,Jewel Case,eng,Latn,Ceremony,c13da818-d566-4f2a-aaaf-1c68301ddc43,Ceremony,,,37bde50a-db8c-40fb-ad88-8566b1e5aa8f,Album,Rohnert Park,Album,2010-06-08,US,2010-06-08,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,B9R134,b6543dc1-9df2-4ab0-891f-07efc0c5ee91,Bridge Nine Records,CD,[],1.0,[],13.0,13.0,1.0,[],Ceremony,8.0,Ceremony,47.0,0.0,Rohnert Park CD,['Unknown'],0,0,0,Unknown
291a237a-205c-4c56-8f87-0a2713c64e3b,100.0,The Budos Band III,Official,None,eng,Latn,The Budos Band,b6fa9b9b-41cf-45a6-adc0-0a4c9a8c0d3c,The Budos Band,,,795dccd7-fe13-4a5f-ad45-2810b9b14943,Album,The Budos Band III,Album,2010-08-10,XW,2010-08-10,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,6507ff0e-035a-4a24-9bbe-e07b1e2224d8,Daptone Records,Digital Media,[],0.0,[],12.0,12.0,1.0,[],The Budos Band,5.0,"Budos Band, The",49.0,7.3,The Budos Band III,"['afrobeat', 'ethio-jazz', 'funk', 'instrumental funk', 'instrumental soul', 'soul']",44,56,98154,afrobeat
347da5ba-e1f6-3b3c-ba41-190c3731aa57,100.0,Transit Transit,Official,,eng,Latn,Autolux,78404fdf-23b4-465e-ab02-21adf9ad6d28,Autolux,,,19502223-9f0f-47d0-a00a-ec8ed1584a8d,Album,Transit Transit,Album,2010-08-02,GB,2010-08-02,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,GB,ATPRCD40,4083edb9-d2f5-4bfd-8c36-061b2aaaf82f,ATP Recordings,CD,[],1.0,[],10.0,10.0,1.0,[],Autolux,6.0,Autolux,50.0,5.4,Transit Transit,"['dance-punk', 'dream pop', 'noise pop', 'nu gaze', 'shoegaze']",23,39,32859,dance-punk
f6e66eeb-4641-451b-8f86-347dfa157263,100.0,Afro-Beat Airways: West African Shock Waves 1972-1979,,,mul,Latn,Various Artists,89ad4ac3-39f7-470e-963a-56509c546377,Various Artists,,,419082c2-c7f7-4411-8cad-7bb9e516c39c,Compilation,Afro-Beat Airways: West African Shock Waves - Ghana & Togo 1972-1978,Album,,,,,,,,,,,CD,[],1.0,[],14.0,14.0,1.0,[],Various Artists,8.0,Various Artists,51.0,0.0,Afro-Beat Airways: West African Shock Waves 1972-1979,['Unknown'],0,0,0,Unknown
f5ec366b-791d-4ee0-a5f3-f015bde367b1,100.0,Summit,Official,,eng,Latn,Josh Gabriel,6981482c-8b38-4699-b93f-bf8768d4038e,Josh Gabriel,,,f85d9da9-efa8-49ad-a7db-b7f7cc56689a,,Summit,,2007,GB,2007,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,GB,ORGN010,6c0a9fcb-dce5-4a9a-b433-ec1effa52c43,Organized Nature,CD,[],0.0,[],5.0,5.0,1.0,[],Josh Gabriel,7.0,"Gabriel, Josh",52.0,0.0,Summit,['progressive house'],37,52,2569,progressive house
73d2c640-d863-46d4-9f48-d5759ca947d3,100.0,The Final Frontier,Official,Gatefold Cover,eng,Latn,Nik Turner,14fcc498-17c7-41b0-aaec-25f14d679bd5,Nik Turner,,,9b849d7e-d9fc-46a6-ae08-9972c2d1ae3a,Album,The Final Frontier,Album,2019-03-08,US,2019-03-08,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,CLO 1195,4bca4a75-4187-4827-8ac3-7d047b9af066,Purple Pyramid,Digital Media,[],0.0,[],9.0,9.0,1.0,[],Nik Turner,6.0,"Turner, Nik",53.0,0.0,The Final Frontier,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",38,78,5117486,album rock
7fa2bcbf-a866-32ea-aee1-560751de69ca,100.0,Four More Years,Official,,eng,Latn,Teen Daze,6ae38268-01a7-413b-8827-80dab10794c9,Teen Daze,,,88472768-ec37-4a04-b1f0-3cd24bfb7f5e,Album,Four More Years,Album,2010-08-10,US,2010-08-10,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,252d6112-253e-48a0-b502-d8d01dfd0763,Arcade Sound Ltd.,Vinyl,[],0.0,[],8.0,8.0,1.0,[],Teen Daze,7.0,Teen Daze,54.0,7.1,Four More Years,"['chillwave', 'indie dream pop', 'indietronica', 'nu gaze', 'vancouver indie']",15,49,35793,chillwave
3ca9bb69-35e3-3679-9fe5-47381ef220d9,100.0,All Delighted People EP,Official,,eng,Latn,Sufjan Stevens,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,Sufjan Stevens,,,6dacc409-6571-4e0f-8dce-7bc829bdc554,EP,All Delighted People EP,EP,2010-12-07,US,2010-12-07,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,AKR75cd,e56c2bce-416f-4ddf-aee0-be2b3eee4067,Asthmatic Kitty Records,CD,[],1.0,[],8.0,8.0,1.0,[],Sufjan Stevens,8.0,"Stevens, Sufjan",55.0,7.6,All Delighted People EP,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",43,76,996597,baroque pop
e31b9bbd-da92-4c6c-afca-0ce545b34cfd,100.0,Treasure State,Official,,eng,Latn,So Percussion,60212905-02a1-4b05-a09b-c12dc85c50e7,So Percussion,,,05fad3e1-099d-4ee4-a6b0-6b5266eadf9e,Album,Treasure State,Album,2010-06-08,US,2010-06-08,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,CA21065,3044afdb-c895-4f60-8e69-5796b3887c21,Cantaloupe Music,CD,[],1.0,[],8.0,8.0,1.0,[],So Percussion & Matmos,6.0,So Percussion,56.0,7.6,Treasure State,"['classical percussion', 'classical performance', 'modern performance']",12,30,4659,classical percussion
d0fedc82-18eb-4f4e-9685-26672e4bd4f4,100.0,Surfing the Void,Official,,eng,Latn,Klaxons,63011a8d-0117-4f7e-9991-1ef1f337ff70,Klaxons,,,c6b123b9-ec32-4242-a127-296a9006c23b,Album,Surfing the Void,Album,2010-08-23,GB,2010-08-23,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,GB,,ce24ab18-1bd6-4293-a486-546d13d6a5e2,Polydor,Digital Media,[],0.0,[],12.0,12.0,1.0,[],Klaxons,4.0,Klaxons,57.0,7.2,Surfing the Void,"['alternative dance', 'dance-punk', 'garage rock', 'indie rock', 'indietronica', 'modern rock', 'new rave']",30,56,201850,alternative dance
c3f45e2a-9de8-3823-aee2-5694a28db3aa,100.0,Special Moves,Official,,eng,Latn,Mogwai,d700b3f5-45af-4d02-95ed-57d301bda93e,Mogwai,,,7ba6b6a5-13d7-4de6-9ca6-06ba31230ad0,Live,Special Moves,Album,2010-08-24,US,2010-08-24,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,ROCKACT48CD,959be696-eda5-4c9d-af24-2c8103f149f5,Rock Action Records,CD,[],1.0,[],11.0,11.0,1.0,[],Mogwai,8.0,Mogwai,58.0,8.2,Special Moves,"['british post-rock', 'cosmic post-rock', 'post-rock']",13,58,389998,british post-rock
7f29d153-6db1-46b2-af4e-2cbd034e159a,100.0,Memphis,Official,,jpn,Jpan,Anchang,911f20c3-0cfe-42e6-8a80-bcbc95de08b3,Anchang,,,81857565-9f6e-3ecc-8d74-43f036a0395d,Album,Memphis,Album,2007-02-21,JP,2007-02-21,2db42837-c832-3c27-b4a3-08198f75693c,Japan,Japan,JP,TOCT-26205,7c439400-a83c-48bc-9042-2041711c9599,Virgin Records,CD,[],1.0,[],10.0,10.0,1.0,[],Anchang,8.0,Anchang,59.0,0.0,Memphis,"['atl trap', 'memphis hip hop', 'trap']",54,61,19353,atl trap
fb62f60a-d900-4244-a65f-3efc25afd957,100.0,Illumination,Official,,eng,Latn,Miami Horror,fa92553b-3cd5-4876-a7db-1d9dfcdf9fa9,Miami Horror,,,6a7a587c-826c-4ef7-bdf9-a396fa81e390,Album,Illumination,Album,2010-08-20,AU,2010-08-20,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,Australia,AU,,782f5891-6952-4960-9664-3d08a07dfdb2,EMI Music Australia,CD,[],1.0,[],12.0,22.0,2.0,"[{'count': '1', 'name': 'nu-disco'}, {'count': '2', 'name': 'electro'}, {'count': '2', 'name': 'electronic'}, {'count': '2', 'name': 'synthpop'}]",Miami Horror,7.0,Miami Horror,61.0,0.0,Illumination,"['alternative dance', 'australian dance', 'australian electropop', 'chillwave', 'dance-punk', 'electroclash', 'filter house', 'indie pop', 'indie poptimism', 'indie soul', 'indietronica', 'new rave', 'nu disco', 'shimmer pop']",48,59,193812,alternative dance
e017d36b-7b5f-400d-9245-2ece30ecff43,100.0,Lawless Darkness,Official,Gatefold Cover,eng,Latn,Watain,8c51b06d-b678-4bbf-aeac-7295dfb69d13,Watain,,,34750fb6-178a-4b07-b033-1ac6ccf9108b,Album,Lawless Darkness,Album,2010-06-14,XE,2010-06-14,89a675c2-3e37-3518-b83c-418bad59a85a,Europe,Europe,XE,NED025,b32cc4c3-e685-43a7-b1e8-69b23f61b1c0,Norma Evangelium Diaboli,"12"" Vinyl",[],0.0,[],6.0,10.0,2.0,[],Watain,6.0,Watain,62.0,6.2,Lawless Darkness,"['black metal', 'black thrash', 'dark black metal', 'death metal', 'metal', 'pagan black metal', 'swedish black metal', 'swedish metal', 'symphonic black metal']",39,43,81055,black metal
0cb90abb-d161-4e52-8e5c-a33aead2c7cc,100.0,Patagonian Rats,Official,None,eng,Latn,Tera Melos,4d436119-8d30-4804-9e0e-164b1bfaf58e,Tera Melos,,,986486c1-c57e-4941-8bcb-7f5342c27c66,Album,Patagonian Rats,Album,2010-09-07,XW,2010-09-07,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,8e3fe8a2-3c49-4ec1-8a1f-c31c2814611f,Sargent House,Digital Media,[],0.0,[],12.0,12.0,1.0,"[{'count': '1', 'name': 'experimental'}, {'count': '1', 'name': 'punk'}, {'count': '1', 'name': 'math rock'}, {'count': '1', 'name': 'progressive'}, {'count': '1', 'name': 'indie'}]",Tera Melos,5.0,Tera Melos,63.0,0.0,Patagonian Rats,"['instrumental math rock', 'math pop', 'math rock']",23,37,35349,instrumental math rock
5b81f161-31ee-48b9-859b-57da681c5fb8,100.0,Hurley,Official,Jewel Case,eng,Latn,Weezer,6fe07aa5-fec0-4eca-a456-f29bff451b04,Weezer,,,ea409819-578d-45c8-9c40-f8667921868a,Album,Hurley,Album,2010-09-10,US,2010-09-10,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,87126-2,1bfd06be-a6ed-4ced-8159-7d4d2923a40c,Epitaph,CD,[],1.0,[],10.0,10.0,1.0,[],Weezer,7.0,Weezer,64.0,5.0,Hurley,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",49,78,1942812,alternative rock
920949b2-6acc-3d6e-a936-4c815cef041f,100.0,False Priest,Official,,eng,Latn,of Montreal,8475297d-fb78-4630-8d74-9b87b6bb7cc8,of Montreal,,,21d3232b-c273-4924-944b-a83c557d177f,Album,False Priest,Album,2010-09-13,GB,2010-09-13,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,GB,PRC-200-2,2ad60482-164f-4e5c-ac78-1f5267d4fdc0,Polyvinyl,CD,[],2.0,[],13.0,13.0,1.0,[],of Montreal,5.0,of Montreal,65.0,6.7,False Priest,"['alternative dance', 'alternative rock', 'anti-folk', 'art pop', 'athens indie', 'baroque pop', 'chamber pop', 'dance-punk', 'e6fi', 'experimental pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'new rave', 'noise pop', 'stomp and holler']",35,59,213708,alternative dance
93922dd3-28a6-329a-ab40-a8c63535f743,100.0,Penny Sparkle,Official,Gatefold Cover,eng,Latn,Blonde Redhead,6821bf3f-5d5b-4b0f-8fa4-79d2ab2d9219,Blonde Redhead,,,e7d3a9d6-234e-4a5c-b5eb-eb2e0a01947a,Album,Penny Sparkle,Album,2010-09-10,AU,2010-09-10,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,Australia,AU,CAD 3X27CD,a539bb1e-f2e1-4b45-9db8-8053841e7503,4AD,CD,[],1.0,[],10.0,10.0,1.0,[],Blonde Redhead,8.0,Blonde Redhead,66.0,4.0,Penny Sparkle,"['art pop', 'dance-punk', 'dream pop', 'indie rock', 'shoegaze']",39,57,189766,art pop
7fe1b43c-0aad-35d8-bc73-9c558e2eb4fa,100.0,Grinderman 2,Official,Jewel Case,eng,Latn,Grinderman,611f1230-7c2b-4610-b9e6-5a4fcb6e3cc7,Grinderman,,,75b46ea9-ff55-4c1a-9eca-6fa3a379258a,Album,Grinderman 2,Album,2010-09-13,XE,2010-09-13,89a675c2-3e37-3518-b83c-418bad59a85a,Europe,Europe,XE,CDSTUMM299,e0b106a5-4add-4839-9e40-c192457e1bf8,Mute,CD,[],1.0,[],9.0,9.0,1.0,[],Grinderman,7.0,Grinderman,67.0,6.0,Grinderman 2,"['garage rock', 'punk blues']",35,46,73842,garage rock
996d05b0-603b-430f-9c2a-ee0999464932,100.0,Lisbon,Official,,eng,Latn,Keith Fullerton Whitman,63ff523d-10c3-4e77-ae3e-fb410d2809e9,Keith Fullerton Whitman,,,8e467ac5-55fc-30be-b11d-707828037b15,Album,Lisbon,Album,2006-04-03,US,2006-04-03,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,KRANK 092,4536e738-6350-4cae-af70-79d56d106c45,Kranky,CD,[],1.0,[],1.0,1.0,1.0,[],Keith Fullerton Whitman,5.0,"Whitman, Keith Fullerton",68.0,8.6,Lisbon,"['alternative rock', 'chamber pop', 'dance-punk', 'freak folk', 'garage rock', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'noise pop', 'stomp and holler']",33,53,134754,alternative rock
8fdf4193-e057-4c5e-988e-6ac7f6443672,100.0,Business Casual,Official,,eng,Latn,Chromeo,647221d0-f6b1-4e03-924c-c59b8059536f,Chromeo,,,e7bddf15-591c-4830-90ec-8bc18211711e,Album,Business Casual,Album,2010-09-14,US,2010-09-14,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,524649-2,50c384a2-0b44-401b-b893-8181173339c7,Atlantic,CD,[],3.0,[],14.0,14.0,1.0,[],Chromeo,9.0,Chromeo,69.0,6.9,Business Casual,"['alternative dance', 'dance-punk', 'disco house', 'electropop', 'filter house', 'indietronica', 'new rave']",44,63,299146,alternative dance
5ce79023-6a71-4a92-bf65-eaa6213c4944,100.0,In Evening Air,Official,,eng,Latn,Future Islands,74963434-dcb6-4b14-98cc-99873b06db66,Future Islands,,,b9a13092-8c8d-4bc6-941d-21ac4794864e,Album,In Evening Air,Album,2010-05-04,US,2010-05-04,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,THRILL 235,5194917c-215b-4094-b5ec-4005e408b2df,Thrill Jockey,CD,[],1.0,[],9.0,9.0,1.0,[],Future Islands,7.0,Future Islands,70.0,7.6,In Evening Air,"['alternative dance', 'baltimore indie', 'chamber pop', 'chillwave', 'indie pop', 'indie rock', 'indietronica', 'modern rock']",50,64,381014,alternative dance
08c31297-146e-4c87-9352-109291af9573,100.0,Album of the Year,Official,,eng,Latn,Brother Love,fbacc247-6cb4-4d7a-806f-f33ef325863c,Brother Love,,,fb52f85d-e17a-3bf2-ad6d-1519e8cb9f88,Album,Album of the Year,Album,,,,,,,,,,,,[],1.0,[],11.0,11.0,1.0,[],Brother Love,4.0,Brother Love,71.0,0.0,Album of the Year,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",57,91,10342481,conscious hip hop
db160a89-9128-4629-bd2c-d65a09399d8c,100.0,Wilderness Heart,Official,,eng,Latn,Black Mountain,4898b9ad-f564-4ff1-9046-b1a16dfd5200,Black Mountain,,,144809d6-f2cc-49e6-9d92-5a08c79a8294,Album,Wilderness Heart,Album,2010-09-14,US,2010-09-14,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,JAG175,42e06800-76f8-4a5b-a9b6-0983a5d72f17,Jagjaguwar,CD,[],2.0,[],10.0,10.0,1.0,[],Black Mountain,6.0,Black Mountain,72.0,7.4,Wilderness Heart,"['canadian psychedelic rock', 'garage rock', 'modern blues rock', 'neo-psychedelic', 'space rock', 'stoner rock', 'vancouver indie']",38,47,79656,canadian psychedelic rock
77dbc2f5-9c5d-48d5-bf9d-745e81d2ff84,100.0,Pattern+Grid World,Official,Digipak,eng,Latn,Flying Lotus,fc7376fe-1a6f-4414-b4a7-83f50ed59c92,Flying Lotus,,,8cc77d2c-467b-4375-80b1-3c695c096469,EP,Pattern+Grid World,EP,2010-09-20,GB,2010-09-20,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,GB,WAP308CD,46f0f4cd-8aab-4b33-b698-f459faf64190,Warp,CD,[],1.0,[],7.0,7.0,1.0,[],Flying Lotus,8.0,Flying Lotus,73.0,8.0,Pattern+Grid World,"['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'hip hop', 'indietronica', 'intelligent dance music', 'jazztronica', 'wonky']",29,64,515231,afrofuturism
e677ea65-76b7-4e46-9572-0e8fd21854f8,100.0,My Father Will Guide Me Up a Rope to the Sky,Official,Digipak,eng,Latn,Swans,3285dc48-9505-469d-ad8a-bdf2d3dba632,Swans,,,4624d0a8-7e62-4d2e-8673-f5e0e0352d12,Album,My Father Will Guide Me Up a Rope to the Sky,Album,2010-09-21,US,2010-09-21,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,YG43X,c65192b1-e0cd-48fe-981c-5eea4569ca04,Young God Records,CD,[],1.0,[],8.0,9.0,2.0,[],Swans,6.0,Swans,74.0,7.7,My Father Will Guide Me Up a Rope to the Sky,"['alternative rock', 'art pop', 'art rock', 'dark jazz', 'experimental', 'experimental rock', 'freak folk', 'industrial', 'industrial rock', 'no wave', 'noise pop', 'noise rock', 'post-punk', 'post-rock', 'slow core']",23,53,153228,alternative rock
66d28946-e8fb-414b-b149-25d23ba3fa7c,100.0,Halcyon Digest,Official,None,eng,Latn,Deerhunter,4f416ed7-dda2-45de-a6f1-b986e861cf4b,Deerhunter,,,d03a3ae3-4a33-4c50-8501-00710070549c,Album,Halcyon Digest,Album,2010-09-27,XW,2010-09-27,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,EAD3X38AITM,a539bb1e-f2e1-4b45-9db8-8053841e7503,4AD,Digital Media,[],0.0,[],11.0,11.0,1.0,"[{'count': '1', 'name': 'itunes'}]",Deerhunter,8.0,Deerhunter,75.0,9.2,Halcyon Digest,"['alternative dance', 'alternative rock', 'art pop', 'atlanta indie', 'chamber pop', 'chillwave', 'dance-punk', 'dream pop', 'experimental rock', 'freak folk', 'garage psych', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop', 'noise rock', 'nu gaze', 'shoegaze', 'slow core']",63,61,273782,alternative dance
1f57f1bb-e0d3-435a-9297-1a28ef49e599,100.0,Unsilent Death,Official,Jewel Case,eng,Latn,Nails,a7d9c5f6-751d-4ea5-bf6d-39f1751d44a1,Nails,,,6d2da807-879c-4ce4-b9dc-797162c56456,Album,Unsilent Death,Album,2010-10-28,GB,2010-10-28,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,GB,LORD127,3b78c7e5-6292-4f6b-b921-bdcbe681ea27,Southern Lord,CD,[],0.0,[],10.0,10.0,1.0,[],Nails,9.0,Nails,76.0,0.0,Unsilent Death,['chaotic hardcore'],42,45,58363,chaotic hardcore
